Fecha,Departamento,Localidad,Confirmados,Descartados,En estudio,Notificaciones
2020-11-22T00:00:00-03:00,San Lorenzo,LUIS PALACIOS,30,31,0,61
2020-11-22T00:00:00-03:00,San Lorenzo,MAIZALES,0,1,0,1
2020-11-22T00:00:00-03:00,San Lorenzo,PUERTO GENERAL SAN MARTIN,793,439,0,1232
2020-11-22T00:00:00-03:00,San Lorenzo,PUJATO,157,110,0,267
2020-11-22T00:00:00-03:00,San Lorenzo,RICARDONE,191,103,0,294
2020-11-22T00:00:00-03:00,San Lorenzo,ROLDAN,1014,645,0,1659
2020-11-22T00:00:00-03:00,San Lorenzo,SAN JERONIMO SUD,118,54,0,172
2020-11-22T00:00:00-03:00,San Lorenzo,SAN LORENZO,2477,1539,0,4016
2020-11-22T00:00:00-03:00,San Lorenzo,TIMBUES,216,178,0,394
2020-11-22T00:00:00-03:00,San Lorenzo,VILLA MUGUETA,44,36,0,80
2020-11-22T00:00:00-03:00,San Martín,CAÑADA ROSQUIN,152,57,0,209
2020-11-22T00:00:00-03:00,San Martín,CARLOS PELLEGRINI,277,166,0,443
2020-11-22T00:00:00-03:00,San Martín,CASAS,6,4,0,10
2020-11-22T00:00:00-03:00,San Martín,CASTELAR,6,21,0,27
2020-11-22T00:00:00-03:00,San Martín,COLONIA BELGRANO,3,14,0,17
2020-11-22T00:00:00-03:00,San Martín,CRISPI,2,1,0,3
2020-11-22T00:00:00-03:00,San Martín,EL TREBOL,411,154,0,565
2020-11-22T00:00:00-03:00,San Martín,LANDETA,14,22,0,36
2020-11-22T00:00:00-03:00,San Martín,LAS BANDURRIAS,6,2,0,8
2020-11-22T00:00:00-03:00,San Martín,LAS PETACAS,2,17,0,19
2020-11-22T00:00:00-03:00,San Martín,LOS CARDOS,51,33,0,84
2020-11-22T00:00:00-03:00,San Martín,MARIA SUSANA,37,28,0,65
2020-11-22T00:00:00-03:00,San Martín,PIAMONTE,160,58,0,218
2020-11-22T00:00:00-03:00,San Martín,SAN JORGE,689,216,0,905
2020-11-22T00:00:00-03:00,San Martín,SAN MARTIN DE LAS ESCOBAS,45,23,0,68
2020-11-22T00:00:00-03:00,San Martín,SASTRE,91,81,0,172
2020-11-22T00:00:00-03:00,San Martín,TRAILL,3,0,0,3
2020-11-22T00:00:00-03:00,Vera,CALCHAQUI,62,106,0,168
2020-11-22T00:00:00-03:00,Vera,CAÑADA OMBU,0,2,0,2
2020-11-22T00:00:00-03:00,Vera,EL CAMPANAL,0,1,0,1
2020-11-22T00:00:00-03:00,Vera,ESPIN,1,1,0,2
2020-11-22T00:00:00-03:00,Vera,FORTIN OLMOS,11,19,0,30
2020-11-22T00:00:00-03:00,Vera,GARABATO,6,6,0,12
2020-11-22T00:00:00-03:00,Vera,GOLONDRINA,6,9,0,15
2020-11-22T00:00:00-03:00,Vera,INTIYACO,8,8,0,16
2020-11-22T00:00:00-03:00,Vera,LA GALLARETA,11,33,0,44
2020-11-22T00:00:00-03:00,Vera,LOS AMORES,1,2,0,3
2020-11-22T00:00:00-03:00,Vera,MARGARITA,100,108,0,208
2020-11-22T00:00:00-03:00,Vera,POZO DE LOS INDIOS,0,1,0,1
2020-11-22T00:00:00-03:00,Vera,TARTAGAL,5,6,0,11
2020-11-22T00:00:00-03:00,Vera,TOBA,3,3,0,6
2020-11-22T00:00:00-03:00,Vera,VERA,204,227,0,431
2020-11-21T00:00:00-03:00,9 de Julio,ANTONIO PINI,3,0,0,3
2020-11-21T00:00:00-03:00,9 de Julio,GATO COLORADO,1,3,0,4
2020-11-21T00:00:00-03:00,9 de Julio,GREGORIA PEREZ DE DENIS,8,7,0,15
2020-11-21T00:00:00-03:00,9 de Julio,LOGROÑO,3,5,0,8
2020-11-21T00:00:00-03:00,9 de Julio,MONTEFIORE,0,1,0,1
2020-11-21T00:00:00-03:00,9 de Julio,POZO BORRADO,8,5,0,13
2020-11-21T00:00:00-03:00,9 de Julio,SANTA MARGARITA,3,4,0,7
2020-11-21T00:00:00-03:00,9 de Julio,TOSTADO,391,311,0,702
2020-11-21T00:00:00-03:00,9 de Julio,VILLA MINETTI,56,42,0,98
2020-11-21T00:00:00-03:00,Belgrano,ARMSTRONG,421,277,0,698
2020-11-21T00:00:00-03:00,Belgrano,BOUQUET,28,9,0,37
2020-11-21T00:00:00-03:00,Belgrano,LA CALIFORNIA,1,0,0,1
2020-11-21T00:00:00-03:00,Belgrano,LAS PAREJAS,668,379,0,1047
2020-11-21T00:00:00-03:00,Belgrano,LAS ROSAS,356,245,0,601
2020-11-21T00:00:00-03:00,Belgrano,MONTES DE OCA,87,50,0,137
2020-11-21T00:00:00-03:00,Belgrano,TORTUGAS,36,53,0,89
2020-11-21T00:00:00-03:00,Caseros,AREQUITO,374,138,0,512
2020-11-21T00:00:00-03:00,Caseros,ARTEAGA,119,81,0,200
2020-11-21T00:00:00-03:00,Caseros,BERAVEBU,37,26,0,63
2020-11-21T00:00:00-03:00,Caseros,BIGAND,168,123,0,291
2020-11-21T00:00:00-03:00,Caseros,CASILDA,2539,1345,0,3884
2020-11-21T00:00:00-03:00,Caseros,CHABAS,415,205,0,620
2020-11-21T00:00:00-03:00,Caseros,CHAÑAR LADEADO,293,116,0,409
2020-11-21T00:00:00-03:00,Caseros,GODEKEN,189,16,0,205
2020-11-21T00:00:00-03:00,Caseros,LOS MOLINOS,107,37,0,144
2020-11-21T00:00:00-03:00,Caseros,LOS QUIRQUINCHOS,54,20,0,74
2020-11-21T00:00:00-03:00,Caseros,SANFORD,73,32,0,105
2020-11-21T00:00:00-03:00,Caseros,SAN JOSE DE LA ESQUINA,109,109,0,218
2020-11-21T00:00:00-03:00,Caseros,VILLADA,63,33,0,96
2020-11-21T00:00:00-03:00,Castellanos,ALDAO,24,12,0,36
2020-11-21T00:00:00-03:00,Castellanos,ANGELICA,28,21,0,49
2020-11-21T00:00:00-03:00,Castellanos,ATALIVA,56,30,0,86
2020-11-21T00:00:00-03:00,Castellanos,AURELIA,1,0,0,1
2020-11-21T00:00:00-03:00,Castellanos,BARRIOS ACAPULCO Y VERACRUZ,0,2,0,2
2020-11-21T00:00:00-03:00,Castellanos,BAUER Y SIGEL,2,5,0,7
2020-11-21T00:00:00-03:00,Castellanos,BELLA ITALIA,65,33,0,98
2020-11-21T00:00:00-03:00,Castellanos,COLONIA BICHA,1,1,0,2
2020-11-21T00:00:00-03:00,Castellanos,COLONIA MARGARITA,10,3,0,13
2020-11-21T00:00:00-03:00,Castellanos,COLONIA RAQUEL,2,3,0,5
2020-11-21T00:00:00-03:00,Castellanos,COLONIA TACURALES,0,1,0,1
2020-11-21T00:00:00-03:00,Castellanos,CORONEL FRAGA,18,5,0,23
2020-11-21T00:00:00-03:00,Castellanos,EGUSQUIZA,1,3,0,4
2020-11-21T00:00:00-03:00,Castellanos,ESMERALDA,12,26,0,38
2020-11-21T00:00:00-03:00,Castellanos,ESTACION CLUCELLAS,5,5,0,10
2020-11-21T00:00:00-03:00,Castellanos,ESTACION SAGUIER,3,1,0,4
2020-11-21T00:00:00-03:00,Castellanos,EUSEBIA Y CAROLINA,13,4,0,17
2020-11-21T00:00:00-03:00,Castellanos,FIDELA,1,0,0,1
2020-11-21T00:00:00-03:00,Castellanos,FRONTERA,223,375,0,598
2020-11-21T00:00:00-03:00,Castellanos,GALISTEO,1,0,0,1
2020-11-21T00:00:00-03:00,Castellanos,GARIBALDI,6,4,0,10
2020-11-21T00:00:00-03:00,Castellanos,HUGENTOBLER,0,2,0,2
2020-11-21T00:00:00-03:00,Castellanos,HUMBERTO PRIMO,211,101,0,312
2020-11-21T00:00:00-03:00,Castellanos,JOSEFINA,31,59,0,90
2020-11-21T00:00:00-03:00,Castellanos,LEHMANN,74,21,0,95
2020-11-21T00:00:00-03:00,Castellanos,MARIA JUANA,128,31,0,159
2020-11-21T00:00:00-03:00,Castellanos,PLAZA CLUCELLAS,30,14,0,44
2020-11-21T00:00:00-03:00,Castellanos,PRESIDENTE ROCA,11,6,0,17
2020-11-21T00:00:00-03:00,Castellanos,PUEBLO MARINI,1,1,0,2
2020-11-21T00:00:00-03:00,Castellanos,RAFAELA,4626,1854,0,6480
2020-11-21T00:00:00-03:00,Castellanos,RAMONA,84,42,0,126
2020-11-21T00:00:00-03:00,Castellanos,SAN ANTONIO,16,2,0,18
2020-11-21T00:00:00-03:00,Castellanos,SANTA CLARA DE SAGUIER,15,32,0,47
2020-11-21T00:00:00-03:00,Castellanos,SAN VICENTE,144,59,0,203
2020-11-21T00:00:00-03:00,Castellanos,SUNCHALES,903,419,0,1322
2020-11-21T00:00:00-03:00,Castellanos,SUSANA,39,30,0,69
2020-11-21T00:00:00-03:00,Castellanos,TACURAL,32,23,0,55
2020-11-21T00:00:00-03:00,Castellanos,VILA,20,12,0,32
2020-11-21T00:00:00-03:00,Castellanos,VILLA JOSEFINA,0,3,0,3
2020-11-21T00:00:00-03:00,Castellanos,VILLA SAN JOSE,8,0,0,8
2020-11-21T00:00:00-03:00,Castellanos,VIRGINIA,5,0,0,5
2020-11-21T00:00:00-03:00,Castellanos,ZENON PEREYRA,20,19,0,39
2020-11-21T00:00:00-03:00,Constitución,ALCORTA,167,159,0,326
2020-11-21T00:00:00-03:00,Constitución,BOMBAL,237,93,0,330
2020-11-21T00:00:00-03:00,Constitución,CAÑADA RICA,10,4,0,14
2020-11-21T00:00:00-03:00,Constitución,CEPEDA,6,3,0,9
2020-11-21T00:00:00-03:00,Constitución,EMPALME VILLA CONSTITUCION,481,137,0,618
2020-11-21T00:00:00-03:00,Constitución,GENERAL GELLY,9,3,0,12
2020-11-21T00:00:00-03:00,Constitución,GODOY,23,13,0,36
2020-11-21T00:00:00-03:00,Constitución,JUAN B. MOLINA,5,9,0,14
2020-11-21T00:00:00-03:00,Constitución,JUNCAL,24,9,0,33
2020-11-21T00:00:00-03:00,Constitución,LA VANGUARDIA,16,4,0,20
2020-11-21T00:00:00-03:00,Constitución,MAXIMO PAZ,167,106,0,273
2020-11-21T00:00:00-03:00,Constitución,PAVON,120,26,0,146
2020-11-21T00:00:00-03:00,Constitución,PAVON ARRIBA,110,106,0,216
2020-11-21T00:00:00-03:00,Constitución,PEYRANO,14,13,0,27
2020-11-21T00:00:00-03:00,Constitución,RUEDA,18,12,0,30
2020-11-21T00:00:00-03:00,Constitución,SANTA TERESA,60,70,0,130
2020-11-21T00:00:00-03:00,Constitución,SARGENTO CABRAL,34,13,0,47
2020-11-21T00:00:00-03:00,Constitución,THEOBALD,17,3,0,20
2020-11-21T00:00:00-03:00,Constitución,VILLA CONSTITUCION,2429,986,0,3415
2020-11-21T00:00:00-03:00,Garay,CAMPO DEL MEDIO,5,1,0,6
2020-11-21T00:00:00-03:00,Garay,CAYASTA,43,51,0,94
2020-11-21T00:00:00-03:00,Garay,COLONIA MASCIAS,3,1,0,4
2020-11-21T00:00:00-03:00,Garay,COLONIA SAN JOAQUIN,0,1,0,1
2020-11-21T00:00:00-03:00,Garay,HELVECIA,119,165,0,284
2020-11-21T00:00:00-03:00,Garay,LOS ZAPALLOS,0,2,0,2
2020-11-21T00:00:00-03:00,Garay,SALADERO MARIANO CABAL,9,9,0,18
2020-11-21T00:00:00-03:00,Garay,SANTA ROSA DE CALCHINES,93,102,0,195
2020-11-21T00:00:00-03:00,General López,AARON CASTELLANOS,0,1,0,1
2020-11-21T00:00:00-03:00,General López,AMENABAR,33,8,0,41
2020-11-21T00:00:00-03:00,General López,CAFFERATA,12,13,0,25
2020-11-21T00:00:00-03:00,General López,CAÑADA DEL UCLE,26,26,0,52
2020-11-21T00:00:00-03:00,General López,CARMEN,61,36,0,97
2020-11-21T00:00:00-03:00,General López,CARRERAS,104,75,0,179
2020-11-21T00:00:00-03:00,General López,CHAPUY,20,10,0,30
2020-11-21T00:00:00-03:00,General López,CHOVET,48,28,0,76
2020-11-21T00:00:00-03:00,General López,CHRISTOPHERSEN,12,3,0,15
2020-11-21T00:00:00-03:00,General López,DIEGO DE ALVEAR,34,17,0,51
2020-11-21T00:00:00-03:00,General López,ELORTONDO,217,58,0,275
2020-11-21T00:00:00-03:00,General López,FIRMAT,806,434,0,1240
2020-11-21T00:00:00-03:00,General López,HUGHES,339,100,0,439
2020-11-21T00:00:00-03:00,General López,LABORDEBOY,49,32,0,81
2020-11-21T00:00:00-03:00,General López,LA CHISPA,25,3,0,28
2020-11-21T00:00:00-03:00,General López,LAZZARINO,5,3,0,8
2020-11-21T00:00:00-03:00,General López,MAGGIOLO,100,33,0,133
2020-11-21T00:00:00-03:00,General López,MARIA TERESA,31,40,0,71
2020-11-21T00:00:00-03:00,General López,MELINCUE,109,41,0,150
2020-11-21T00:00:00-03:00,General López,MIGUEL TORRES,9,7,0,16
2020-11-21T00:00:00-03:00,General López,MURPHY,172,37,0,209
2020-11-21T00:00:00-03:00,General López,RUFINO,302,295,0,597
2020-11-21T00:00:00-03:00,General López,SANCTI SPIRITU,108,75,0,183
2020-11-21T00:00:00-03:00,General López,SAN EDUARDO,34,24,0,58
2020-11-21T00:00:00-03:00,General López,SAN FRANCISCO DE SANTA FE,15,4,0,19
2020-11-21T00:00:00-03:00,General López,SAN GREGORIO,82,38,0,120
2020-11-21T00:00:00-03:00,General López,SANTA ISABEL,317,139,0,456
2020-11-21T00:00:00-03:00,General López,TEODELINA,414,132,0,546
2020-11-21T00:00:00-03:00,General López,VENADO TUERTO,5344,1997,0,7341
2020-11-21T00:00:00-03:00,General López,VILLA CAÑAS,489,218,0,707
2020-11-21T00:00:00-03:00,General López,WHEELWRIGHT,264,71,0,335
2020-11-21T00:00:00-03:00,General Obligado,ARROYO CEIBAL,2,7,0,9
2020-11-21T00:00:00-03:00,General Obligado,AVELLANEDA,151,290,0,441
2020-11-21T00:00:00-03:00,General Obligado,BERNA,4,6,0,10
2020-11-21T00:00:00-03:00,General Obligado,CAMPO HARDY,0,1,0,1
2020-11-21T00:00:00-03:00,General Obligado,CAMPO SIETE PROVINCIAS,1,0,0,1
2020-11-21T00:00:00-03:00,General Obligado,EL ARAZA,3,2,0,5
2020-11-21T00:00:00-03:00,General Obligado,EL CARMEN DE AVELLANEDA,17,18,0,35
2020-11-21T00:00:00-03:00,General Obligado,EL RABON,1,7,0,8
2020-11-21T00:00:00-03:00,General Obligado,EL SOMBRERITO,0,9,0,9
2020-11-21T00:00:00-03:00,General Obligado,EL TIMBO,0,1,0,1
2020-11-21T00:00:00-03:00,General Obligado,FLORENCIA,30,72,0,102
2020-11-21T00:00:00-03:00,General Obligado,GUADALUPE NORTE,5,3,0,8
2020-11-21T00:00:00-03:00,General Obligado,INGENIERO CHANOURDIE,1,10,0,11
2020-11-21T00:00:00-03:00,General Obligado,LA HORTENSIA,2,1,0,3
2020-11-21T00:00:00-03:00,General Obligado,LA LOLA,0,1,0,1
2020-11-21T00:00:00-03:00,General Obligado,LANTERI,1,7,0,8
2020-11-21T00:00:00-03:00,General Obligado,LA SARITA,1,9,0,10
2020-11-21T00:00:00-03:00,General Obligado,LAS GARZAS,6,5,0,11
2020-11-21T00:00:00-03:00,General Obligado,LAS TOSCAS,60,161,0,221
2020-11-21T00:00:00-03:00,General Obligado,LOS LAURELES,1,6,0,7
2020-11-21T00:00:00-03:00,General Obligado,MALABRIGO,86,34,0,120
2020-11-21T00:00:00-03:00,General Obligado,MOUSSY,0,1,0,1
2020-11-21T00:00:00-03:00,General Obligado,PARAJE SAN MANUEL,0,1,0,1
2020-11-21T00:00:00-03:00,General Obligado,PUERTO RECONQUISTA,0,3,0,3
2020-11-21T00:00:00-03:00,General Obligado,RECONQUISTA,560,809,0,1369
2020-11-21T00:00:00-03:00,General Obligado,SAN ANTONIO DE OBLIGADO,8,38,0,46
2020-11-21T00:00:00-03:00,General Obligado,TACUARENDI,6,37,0,43
2020-11-21T00:00:00-03:00,General Obligado,VILLA ADELA,2,1,0,3
2020-11-21T00:00:00-03:00,General Obligado,VILLA ANA,9,15,0,24
2020-11-21T00:00:00-03:00,General Obligado,VILLA GUILLERMINA,12,67,0,79
2020-11-21T00:00:00-03:00,General Obligado,VILLA OCAMPO,207,263,0,470
2020-11-21T00:00:00-03:00,Iriondo,ANDINO,1,0,0,1
2020-11-21T00:00:00-03:00,Iriondo,BUSTINZA,18,7,0,25
2020-11-21T00:00:00-03:00,Iriondo,CAÑADA DE GOMEZ,1142,597,0,1739
2020-11-21T00:00:00-03:00,Iriondo,CARRIZALES,36,19,0,55
2020-11-21T00:00:00-03:00,Iriondo,CLASON,10,2,0,12
2020-11-21T00:00:00-03:00,Iriondo,CORREA,125,75,0,200
2020-11-21T00:00:00-03:00,Iriondo,LUCIO V. LOPEZ,8,6,0,14
2020-11-21T00:00:00-03:00,Iriondo,OLIVEROS,144,186,0,330
2020-11-21T00:00:00-03:00,Iriondo,PUEBLO ANDINO,101,62,0,163
2020-11-21T00:00:00-03:00,Iriondo,SALTO GRANDE,81,43,0,124
2020-11-21T00:00:00-03:00,Iriondo,SERODINO,134,56,0,190
2020-11-21T00:00:00-03:00,Iriondo,TOTORAS,337,123,0,460
2020-11-21T00:00:00-03:00,Iriondo,VILLA ELOISA,292,67,0,359
2020-11-21T00:00:00-03:00,Iriondo,VILLA LA RIVERA - PUEBLO ANDINO,2,1,0,3
2020-11-21T00:00:00-03:00,La Capital,ANGEL GALLARDO,74,52,0,126
2020-11-21T00:00:00-03:00,La Capital,AROMOS,1,1,0,2
2020-11-21T00:00:00-03:00,La Capital,ARROYO AGUIAR,30,28,0,58
2020-11-21T00:00:00-03:00,La Capital,ARROYO LEYES,85,86,0,171
2020-11-21T00:00:00-03:00,La Capital,CABAL,5,15,0,20
2020-11-21T00:00:00-03:00,La Capital,CAMPO ANDINO,0,2,0,2
2020-11-21T00:00:00-03:00,La Capital,CAMPO CRESPO,1,0,0,1
2020-11-21T00:00:00-03:00,La Capital,CANDIOTI,18,10,0,28
2020-11-21T00:00:00-03:00,La Capital,COLASTINE NORTE,11,7,0,18
2020-11-21T00:00:00-03:00,La Capital,EMILIA,31,9,0,40
2020-11-21T00:00:00-03:00,La Capital,IRIONDO,0,1,0,1
2020-11-21T00:00:00-03:00,La Capital,LAGUNA PAIVA,337,427,0,764
2020-11-21T00:00:00-03:00,La Capital,LLAMBI CAMPBELL,44,30,0,74
2020-11-21T00:00:00-03:00,La Capital,MANUCHO,1,1,0,2
2020-11-21T00:00:00-03:00,La Capital,MONTE VERA,346,229,0,575
2020-11-21T00:00:00-03:00,La Capital,NELSON,152,236,0,388
2020-11-21T00:00:00-03:00,La Capital,RECREO,545,370,0,915
2020-11-21T00:00:00-03:00,La Capital,RINCON DE AVILA,3,1,0,4
2020-11-21T00:00:00-03:00,La Capital,RINCON NORTE,6,12,0,18
2020-11-21T00:00:00-03:00,La Capital,RINCON POTRERO,1,1,0,2
2020-11-21T00:00:00-03:00,La Capital,SAN JOSE DEL RINCON,291,280,0,571
2020-11-21T00:00:00-03:00,La Capital,SANTA FE,14868,11794,0,26662
2020-11-21T00:00:00-03:00,La Capital,SANTO TOME,2200,1689,0,3889
2020-11-21T00:00:00-03:00,La Capital,SAUCE VIEJO,358,302,0,660
2020-11-21T00:00:00-03:00,La Capital,VILLA LAURA,0,1,0,1
2020-11-21T00:00:00-03:00,La Capital,YAMANDU,0,1,0,1
2020-11-21T00:00:00-03:00,Las Colonias,CAVOUR,3,1,0,4
2020-11-21T00:00:00-03:00,Las Colonias,COLONIA NUEVA CENTRO,0,2,0,2
2020-11-21T00:00:00-03:00,Las Colonias,COLONIA PUJOL,0,5,0,5
2020-11-21T00:00:00-03:00,Las Colonias,COLONIA SAN JOSE,1,1,0,2
2020-11-21T00:00:00-03:00,Las Colonias,CULULU,1,8,0,9
2020-11-21T00:00:00-03:00,Las Colonias,ELISA,10,12,0,22
2020-11-21T00:00:00-03:00,Las Colonias,EMPALME SAN CARLOS,2,1,0,3
2020-11-21T00:00:00-03:00,Las Colonias,ESPERANZA,1743,1136,0,2879
2020-11-21T00:00:00-03:00,Las Colonias,FELICIA,19,22,0,41
2020-11-21T00:00:00-03:00,Las Colonias,FRANCK,250,170,0,420
2020-11-21T00:00:00-03:00,Las Colonias,GRUTLY,13,10,0,23
2020-11-21T00:00:00-03:00,Las Colonias,GRUTLY NORTE,1,1,0,2
2020-11-21T00:00:00-03:00,Las Colonias,HIPATIA,2,2,0,4
2020-11-21T00:00:00-03:00,Las Colonias,HUMBOLDT,202,150,0,352
2020-11-21T00:00:00-03:00,Las Colonias,JACINTO L. ARAUZ,0,3,0,3
2020-11-21T00:00:00-03:00,Las Colonias,LA PELADA,15,21,0,36
2020-11-21T00:00:00-03:00,Las Colonias,LAS TUNAS,7,8,0,15
2020-11-21T00:00:00-03:00,Las Colonias,MARIA LUISA,8,6,0,14
2020-11-21T00:00:00-03:00,Las Colonias,MATILDE,18,4,0,22
2020-11-21T00:00:00-03:00,Las Colonias,NUEVO TORINO,7,13,0,20
2020-11-21T00:00:00-03:00,Las Colonias,PILAR,92,123,0,215
2020-11-21T00:00:00-03:00,Las Colonias,PROGRESO,38,32,0,70
2020-11-21T00:00:00-03:00,Las Colonias,PROVIDENCIA,4,6,0,10
2020-11-21T00:00:00-03:00,Las Colonias,PUJATO NORTE,5,4,0,9
2020-11-21T00:00:00-03:00,Las Colonias,RIVADAVIA,0,1,0,1
2020-11-21T00:00:00-03:00,Las Colonias,SAN AGUSTIN,6,14,0,20
2020-11-21T00:00:00-03:00,Las Colonias,SAN CARLOS CENTRO,233,198,0,431
2020-11-21T00:00:00-03:00,Las Colonias,SAN CARLOS NORTE,30,16,0,46
2020-11-21T00:00:00-03:00,Las Colonias,SAN CARLOS SUD,37,32,0,69
2020-11-21T00:00:00-03:00,Las Colonias,SAN JERONIMO DEL SAUCE,5,6,0,11
2020-11-21T00:00:00-03:00,Las Colonias,SAN JERONIMO NORTE,169,108,0,277
2020-11-21T00:00:00-03:00,Las Colonias,SAN MARIANO,3,3,0,6
2020-11-21T00:00:00-03:00,Las Colonias,SANTA CLARA DE BUENA VISTA,29,47,0,76
2020-11-21T00:00:00-03:00,Las Colonias,SANTO DOMINGO,37,33,0,70
2020-11-21T00:00:00-03:00,Las Colonias,SA PEREYRA,5,11,0,16
2020-11-21T00:00:00-03:00,Las Colonias,SARMIENTO,10,15,0,25
2020-11-21T00:00:00-03:00,Rosario,ACEBAL,287,156,0,443
2020-11-21T00:00:00-03:00,Rosario,ALBARELLOS,5,7,0,12
2020-11-21T00:00:00-03:00,Rosario,ALVAREZ,249,169,0,418
2020-11-21T00:00:00-03:00,Rosario,ALVEAR,247,162,0,409
2020-11-21T00:00:00-03:00,Rosario,ARMINDA,12,4,0,16
2020-11-21T00:00:00-03:00,Rosario,ARROYO SECO,757,498,0,1255
2020-11-21T00:00:00-03:00,Rosario,CARMEN DEL SAUCE,13,15,0,28
2020-11-21T00:00:00-03:00,Rosario,CORONEL AGUIRRE,1,0,0,1
2020-11-21T00:00:00-03:00,Rosario,CORONEL BOGADO,80,43,0,123
2020-11-21T00:00:00-03:00,Rosario,CORONEL RODOLFO S. DOMINGUEZ,16,35,0,51
2020-11-21T00:00:00-03:00,Rosario,CUATRO ESQUINAS,0,1,0,1
2020-11-21T00:00:00-03:00,Rosario,FIGHIERA,139,92,0,231
2020-11-21T00:00:00-03:00,Rosario,FUNES,1223,915,0,2138
2020-11-21T00:00:00-03:00,Rosario,GENERAL LAGOS,204,154,0,358
2020-11-21T00:00:00-03:00,Rosario,GRANADERO BAIGORRIA,1718,1227,0,2945
2020-11-21T00:00:00-03:00,Rosario,IBARLUCEA,245,172,0,417
2020-11-21T00:00:00-03:00,Rosario,LA CAROLINA,5,3,0,8
2020-11-21T00:00:00-03:00,Rosario,MONTE FLORES,1,0,0,1
2020-11-21T00:00:00-03:00,Rosario,PEREZ,1355,1062,0,2417
2020-11-21T00:00:00-03:00,Rosario,PIÑERO,67,54,0,121
2020-11-21T00:00:00-03:00,Rosario,PUEBLO ESTHER,382,301,0,683
2020-11-21T00:00:00-03:00,Rosario,PUEBLO MUÑOZ,10,5,0,15
2020-11-21T00:00:00-03:00,Rosario,PUEBLO URANGA,16,26,0,42
2020-11-21T00:00:00-03:00,Rosario,PUERTO ARROYO SECO,2,1,0,3
2020-11-21T00:00:00-03:00,Rosario,ROSARIO,57937,44224,0,102161
2020-11-21T00:00:00-03:00,Rosario,SOLDINI,308,129,0,437
2020-11-21T00:00:00-03:00,Rosario,VILLA AMELIA,54,37,0,91
2020-11-21T00:00:00-03:00,Rosario,VILLA GOBERNADOR GALVEZ,4143,2858,0,7001
2020-11-21T00:00:00-03:00,Rosario,ZAVALLA,367,205,0,572
2020-11-21T00:00:00-03:00,San Cristóbal,AGUARA GRANDE,0,2,0,2
2020-11-21T00:00:00-03:00,San Cristóbal,AMBROSETTI,4,7,0,11
2020-11-21T00:00:00-03:00,San Cristóbal,ARRUFO,19,33,0,52
2020-11-21T00:00:00-03:00,San Cristóbal,CERES,291,177,0,468
2020-11-21T00:00:00-03:00,San Cristóbal,COLONIA BOSSI,0,1,0,1
2020-11-21T00:00:00-03:00,San Cristóbal,COLONIA ROSA,2,4,0,6
2020-11-21T00:00:00-03:00,San Cristóbal,CONSTANZA,3,2,0,5
2020-11-21T00:00:00-03:00,San Cristóbal,CURUPAYTI,0,4,0,4
2020-11-21T00:00:00-03:00,San Cristóbal,HERSILIA,23,6,0,29
2020-11-21T00:00:00-03:00,San Cristóbal,HUANQUEROS,1,1,0,2
2020-11-21T00:00:00-03:00,San Cristóbal,LA LUCILA,0,1,0,1
2020-11-21T00:00:00-03:00,San Cristóbal,LA RUBIA,2,1,0,3
2020-11-21T00:00:00-03:00,San Cristóbal,LAS PALMERAS,1,3,0,4
2020-11-21T00:00:00-03:00,San Cristóbal,MOISES VILLE,54,16,0,70
2020-11-21T00:00:00-03:00,San Cristóbal,MONIGOTES,0,2,0,2
2020-11-21T00:00:00-03:00,San Cristóbal,MONTE OSCURIDAD,2,0,0,2
2020-11-21T00:00:00-03:00,San Cristóbal,ÑANDUCITA,0,1,0,1
2020-11-21T00:00:00-03:00,San Cristóbal,PALACIOS,0,3,0,3
2020-11-21T00:00:00-03:00,San Cristóbal,SAN CRISTOBAL,118,107,0,225
2020-11-21T00:00:00-03:00,San Cristóbal,SAN GUILLERMO,16,49,0,65
2020-11-21T00:00:00-03:00,San Cristóbal,SOLEDAD,2,6,0,8
2020-11-21T00:00:00-03:00,San Cristóbal,SUARDI,81,55,0,136
2020-11-21T00:00:00-03:00,San Cristóbal,VILLA SARALEGUI,1,3,0,4
2020-11-21T00:00:00-03:00,San Cristóbal,VILLA TRINIDAD,35,20,0,55
2020-11-21T00:00:00-03:00,San Javier,ALEJANDRA,4,18,0,22
2020-11-21T00:00:00-03:00,San Javier,CACIQUE ARIACAIQUIN,1,1,0,2
2020-11-21T00:00:00-03:00,San Javier,COLONIA DURAN,0,2,0,2
2020-11-21T00:00:00-03:00,San Javier,LA BRAVA,6,3,0,9
2020-11-21T00:00:00-03:00,San Javier,ROMANG,3,35,0,38
2020-11-21T00:00:00-03:00,San Javier,SAN JAVIER,141,155,0,296
2020-11-21T00:00:00-03:00,San Jerónimo,AROCENA,67,55,0,122
2020-11-21T00:00:00-03:00,San Jerónimo,BARRANCAS,160,59,0,219
2020-11-21T00:00:00-03:00,San Jerónimo,BERNARDO DE IRIGOYEN,12,11,0,23
2020-11-21T00:00:00-03:00,San Jerónimo,CAMPO PIAGGIO,0,1,0,1
2020-11-21T00:00:00-03:00,San Jerónimo,CASALEGNO,0,1,0,1
2020-11-21T00:00:00-03:00,San Jerónimo,CENTENO,29,38,0,67
2020-11-21T00:00:00-03:00,San Jerónimo,CORONDA,614,363,0,977
2020-11-21T00:00:00-03:00,San Jerónimo,DESVIO ARIJON,93,68,0,161
